time,"I(IIN)","I(IXIN)","I(LOUT)"
1.042500e-10,-2.000000e-05,1.500000e-03,1.994138e-05
1.045000e-10,-2.000000e-05,1.500000e-03,1.994061e-05
1.047500e-10,-2.000000e-05,1.500000e-03,1.993981e-05
1.050000e-10,-2.000000e-05,1.500000e-03,1.993914e-05
1.052500e-10,-2.000000e-05,1.500000e-03,1.993874e-05
1.055000e-10,-2.000000e-05,1.500000e-03,1.993869e-05
1.057500e-10,-2.000000e-05,1.500000e-03,1.993898e-05
1.060000e-10,-2.000000e-05,1.500000e-03,1.993953e-05
1.062500e-10,-2.000000e-05,1.500000e-03,1.994021e-05
1.065000e-10,-2.000000e-05,1.500000e-03,1.994087e-05
1.067500e-10,-2.000000e-05,1.500000e-03,1.994138e-05
1.070000e-10,-2.000000e-05,1.500000e-03,1.994163e-05
1.072500e-10,-2.000000e-05,1.500000e-03,1.994158e-05
1.075000e-10,-2.000000e-05,1.500000e-03,1.994125e-05
1.077500e-10,-2.000000e-05,1.500000e-03,1.994073e-05
1.080000e-10,-2.000000e-05,1.500000e-03,1.994014e-05
1.082500e-10,-2.000000e-05,1.500000e-03,1.993961e-05
1.085000e-10,-2.000000e-05,1.500000e-03,1.993924e-05
1.087500e-10,-2.000000e-05,1.500000e-03,1.993911e-05
1.090000e-10,-2.000000e-05,1.500000e-03,1.993923e-05
1.092500e-10,-2.000000e-05,1.500000e-03,1.993957e-05
1.095000e-10,-2.000000e-05,1.500000e-03,1.994004e-05
1.097500e-10,-2.000000e-05,1.500000e-03,1.994054e-05
1.100000e-10,-2.000000e-05,1.500000e-03,1.994096e-05
1.102500e-10,-2.000000e-05,1.500000e-03,1.994122e-05
1.105000e-10,-2.000000e-05,1.500000e-03,1.994126e-05
1.107500e-10,-2.000000e-05,1.500000e-03,1.994109e-05
1.110000e-10,-2.000000e-05,1.500000e-03,1.994076e-05
1.112500e-10,-2.000000e-05,1.500000e-03,1.994033e-05
1.115000e-10,-2.000000e-05,1.500000e-03,1.993992e-05
1.117500e-10,-2.000000e-05,1.500000e-03,1.993960e-05
1.120000e-10,-2.000000e-05,1.500000e-03,1.993944e-05
1.122500e-10,-2.000000e-05,1.500000e-03,1.993946e-05
1.125000e-10,-2.000000e-05,1.500000e-03,1.993966e-05
1.127500e-10,-2.000000e-05,1.500000e-03,1.993998e-05
1.130000e-10,-2.000000e-05,1.500000e-03,1.994034e-05
1.132500e-10,-2.000000e-05,1.500000e-03,1.994068e-05
1.135000e-10,-2.000000e-05,1.500000e-03,1.994091e-05
1.137500e-10,-2.000000e-05,1.500000e-03,1.994100e-05
1.140000e-10,-2.000000e-05,1.500000e-03,1.994093e-05
1.142500e-10,-2.000000e-05,1.500000e-03,1.994072e-05
1.145000e-10,-2.000000e-05,1.500000e-03,1.994043e-05
1.147500e-10,-2.000000e-05,1.500000e-03,1.994012e-05
1.150000e-10,-2.000000e-05,1.500000e-03,1.993986e-05
1.152500e-10,-2.000000e-05,1.500000e-03,1.993970e-05
1.155000e-10,-2.000000e-05,1.500000e-03,1.993966e-05
1.157500e-10,-2.000000e-05,1.500000e-03,1.993976e-05
1.160000e-10,-2.000000e-05,1.500000e-03,1.993997e-05
1.162500e-10,-2.000000e-05,1.500000e-03,1.994023e-05
1.165000e-10,-2.000000e-05,1.500000e-03,1.994048e-05
1.167500e-10,-2.000000e-05,1.500000e-03,1.994069e-05
1.170000e-10,-2.000000e-05,1.500000e-03,1.994079e-05
1.172500e-10,-2.000000e-05,1.500000e-03,1.994078e-05
1.175000e-10,-2.000000e-05,1.500000e-03,1.994066e-05
1.177500e-10,-2.000000e-05,1.500000e-03,1.994047e-05
1.180000e-10,-2.000000e-05,1.500000e-03,1.994024e-05
1.182500e-10,-2.000000e-05,1.500000e-03,1.994003e-05
1.185000e-10,-2.000000e-05,1.500000e-03,1.993989e-05
1.187500e-10,-2.000000e-05,1.500000e-03,1.993983e-05
1.190000e-10,-2.000000e-05,1.500000e-03,1.993987e-05
1.192500e-10,-2.000000e-05,1.500000e-03,1.993999e-05
1.195000e-10,-2.000000e-05,1.500000e-03,1.994017e-05
1.197500e-10,-2.000000e-05,1.500000e-03,1.994036e-05
1.200000e-10,-2.000000e-05,1.500000e-03,1.994053e-05
1.202500e-10,-2.000000e-05,1.500000e-03,1.994063e-05
1.205000e-10,-2.000000e-05,1.500000e-03,1.994066e-05
1.207500e-10,-2.000000e-05,1.500000e-03,1.994060e-05
1.210000e-10,-2.000000e-05,1.500000e-03,1.994047e-05
1.212500e-10,-2.000000e-05,1.500000e-03,1.994031e-05
1.215000e-10,-2.000000e-05,1.500000e-03,1.994015e-05
1.217500e-10,-2.000000e-05,1.500000e-03,1.994002e-05
1.220000e-10,-2.000000e-05,1.500000e-03,1.993996e-05
1.222500e-10,-2.000000e-05,1.500000e-03,1.993996e-05
1.225000e-10,-2.000000e-05,1.500000e-03,1.994003e-05
1.227500e-10,-2.000000e-05,1.500000e-03,1.994015e-05
1.230000e-10,-2.000000e-05,1.500000e-03,1.994029e-05
1.232500e-10,-2.000000e-05,1.500000e-03,1.994042e-05
1.235000e-10,-2.000000e-05,1.500000e-03,1.994051e-05
1.237500e-10,-2.000000e-05,1.500000e-03,1.994055e-05
1.240000e-10,-2.000000e-05,1.500000e-03,1.994053e-05
1.242500e-10,-2.000000e-05,1.500000e-03,1.994046e-05
1.245000e-10,-2.000000e-05,1.500000e-03,1.994035e-05
1.247500e-10,-2.000000e-05,1.500000e-03,1.994023e-05
1.250000e-10,-2.000000e-05,1.500000e-03,1.994012e-05
1.252500e-10,-2.000000e-05,1.500000e-03,1.994006e-05
1.255000e-10,-2.000000e-05,1.500000e-03,1.994004e-05
1.257500e-10,-2.000000e-05,1.500000e-03,1.994007e-05
1.260000e-10,-2.000000e-05,1.500000e-03,1.994015e-05
1.262500e-10,-2.000000e-05,1.500000e-03,1.994025e-05
1.265000e-10,-2.000000e-05,1.500000e-03,1.994035e-05
1.267500e-10,-2.000000e-05,1.500000e-03,1.994043e-05
1.270000e-10,-2.000000e-05,1.500000e-03,1.994047e-05
1.272500e-10,-2.000000e-05,1.500000e-03,1.994047e-05
1.275000e-10,-2.000000e-05,1.500000e-03,1.994043e-05
1.277500e-10,-2.000000e-05,1.500000e-03,1.994036e-05
1.280000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.282500e-10,-2.000000e-05,1.500000e-03,1.994019e-05
1.285000e-10,-2.000000e-05,1.500000e-03,1.994013e-05
1.287500e-10,-2.000000e-05,1.500000e-03,1.994010e-05
1.290000e-10,-2.000000e-05,1.500000e-03,1.994011e-05
1.292500e-10,-2.000000e-05,1.500000e-03,1.994016e-05
1.295000e-10,-2.000000e-05,1.500000e-03,1.994023e-05
1.297500e-10,-2.000000e-05,1.500000e-03,1.994030e-05
1.300000e-10,-2.000000e-05,1.500000e-03,1.994037e-05
1.302500e-10,-2.000000e-05,1.500000e-03,1.994041e-05
1.305000e-10,-2.000000e-05,1.500000e-03,1.994042e-05
1.307500e-10,-2.000000e-05,1.500000e-03,1.994040e-05
1.310000e-10,-2.000000e-05,1.500000e-03,1.994036e-05
1.312500e-10,-2.000000e-05,1.500000e-03,1.994030e-05
1.315000e-10,-2.000000e-05,1.500000e-03,1.994023e-05
1.317500e-10,-2.000000e-05,1.500000e-03,1.994018e-05
1.320000e-10,-2.000000e-05,1.500000e-03,1.994015e-05
1.322500e-10,-2.000000e-05,1.500000e-03,1.994015e-05
1.325000e-10,-2.000000e-05,1.500000e-03,1.994018e-05
1.327500e-10,-2.000000e-05,1.500000e-03,1.994022e-05
1.330000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.332500e-10,-2.000000e-05,1.500000e-03,1.994033e-05
1.335000e-10,-2.000000e-05,1.500000e-03,1.994036e-05
1.337500e-10,-2.000000e-05,1.500000e-03,1.994038e-05
1.340000e-10,-2.000000e-05,1.500000e-03,1.994038e-05
1.342500e-10,-2.000000e-05,1.500000e-03,1.994035e-05
1.345000e-10,-2.000000e-05,1.500000e-03,1.994031e-05
1.347500e-10,-2.000000e-05,1.500000e-03,1.994026e-05
1.350000e-10,-2.000000e-05,1.500000e-03,1.994022e-05
1.352500e-10,-2.000000e-05,1.500000e-03,1.994019e-05
1.355000e-10,-2.000000e-05,1.500000e-03,1.994018e-05
1.357500e-10,-2.000000e-05,1.500000e-03,1.994020e-05
1.360000e-10,-2.000000e-05,1.500000e-03,1.994022e-05
1.362500e-10,-2.000000e-05,1.500000e-03,1.994026e-05
1.365000e-10,-2.000000e-05,1.500000e-03,1.994030e-05
1.367500e-10,-2.000000e-05,1.500000e-03,1.994033e-05
1.370000e-10,-2.000000e-05,1.500000e-03,1.994035e-05
1.372500e-10,-2.000000e-05,1.500000e-03,1.994035e-05
1.375000e-10,-2.000000e-05,1.500000e-03,1.994034e-05
1.377500e-10,-2.000000e-05,1.500000e-03,1.994031e-05
1.380000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.382500e-10,-2.000000e-05,1.500000e-03,1.994024e-05
1.385000e-10,-2.000000e-05,1.500000e-03,1.994022e-05
1.387500e-10,-2.000000e-05,1.500000e-03,1.994021e-05
1.390000e-10,-2.000000e-05,1.500000e-03,1.994021e-05
1.392500e-10,-2.000000e-05,1.500000e-03,1.994023e-05
1.395000e-10,-2.000000e-05,1.500000e-03,1.994025e-05
1.397500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.400000e-10,-2.000000e-05,1.500000e-03,1.994031e-05
1.402500e-10,-2.000000e-05,1.500000e-03,1.994033e-05
1.405000e-10,-2.000000e-05,1.500000e-03,1.994033e-05
1.407500e-10,-2.000000e-05,1.500000e-03,1.994033e-05
1.410000e-10,-2.000000e-05,1.500000e-03,1.994031e-05
1.412500e-10,-2.000000e-05,1.500000e-03,1.994029e-05
1.415000e-10,-2.000000e-05,1.500000e-03,1.994026e-05
1.417500e-10,-2.000000e-05,1.500000e-03,1.994024e-05
1.420000e-10,-2.000000e-05,1.500000e-03,1.994023e-05
1.422500e-10,-2.000000e-05,1.500000e-03,1.994023e-05
1.425000e-10,-2.000000e-05,1.500000e-03,1.994024e-05
1.427500e-10,-2.000000e-05,1.500000e-03,1.994025e-05
1.430000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.432500e-10,-2.000000e-05,1.500000e-03,1.994029e-05
1.435000e-10,-2.000000e-05,1.500000e-03,1.994031e-05
1.437500e-10,-2.000000e-05,1.500000e-03,1.994032e-05
1.440000e-10,-2.000000e-05,1.500000e-03,1.994031e-05
1.442500e-10,-2.000000e-05,1.500000e-03,1.994030e-05
1.445000e-10,-2.000000e-05,1.500000e-03,1.994029e-05
1.447500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.450000e-10,-2.000000e-05,1.500000e-03,1.994026e-05
1.452500e-10,-2.000000e-05,1.500000e-03,1.994024e-05
1.455000e-10,-2.000000e-05,1.500000e-03,1.994024e-05
1.457500e-10,-2.000000e-05,1.500000e-03,1.994024e-05
1.460000e-10,-2.000000e-05,1.500000e-03,1.994025e-05
1.462500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.465000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.467500e-10,-2.000000e-05,1.500000e-03,1.994030e-05
1.470000e-10,-2.000000e-05,1.500000e-03,1.994030e-05
1.472500e-10,-2.000000e-05,1.500000e-03,1.994030e-05
1.475000e-10,-2.000000e-05,1.500000e-03,1.994030e-05
1.477500e-10,-2.000000e-05,1.500000e-03,1.994029e-05
1.480000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.482500e-10,-2.000000e-05,1.500000e-03,1.994026e-05
1.485000e-10,-2.000000e-05,1.500000e-03,1.994025e-05
1.487500e-10,-2.000000e-05,1.500000e-03,1.994025e-05
1.490000e-10,-2.000000e-05,1.500000e-03,1.994025e-05
1.492500e-10,-2.000000e-05,1.500000e-03,1.994026e-05
1.495000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.497500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.500000e-10,-2.000000e-05,1.500000e-03,1.994029e-05
1.502500e-10,-2.000000e-05,1.500000e-03,1.994029e-05
1.505000e-10,-2.000000e-05,1.500000e-03,1.994030e-05
1.507500e-10,-2.000000e-05,1.500000e-03,1.994029e-05
1.510000e-10,-2.000000e-05,1.500000e-03,1.994029e-05
1.512500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.515000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.517500e-10,-2.000000e-05,1.500000e-03,1.994026e-05
1.520000e-10,-2.000000e-05,1.500000e-03,1.994026e-05
1.522500e-10,-2.000000e-05,1.500000e-03,1.994026e-05
1.525000e-10,-2.000000e-05,1.500000e-03,1.994026e-05
1.527500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.530000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.532500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.535000e-10,-2.000000e-05,1.500000e-03,1.994029e-05
1.537500e-10,-2.000000e-05,1.500000e-03,1.994029e-05
1.540000e-10,-2.000000e-05,1.500000e-03,1.994029e-05
1.542500e-10,-2.000000e-05,1.500000e-03,1.994029e-05
1.545000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.547500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.550000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.552500e-10,-2.000000e-05,1.500000e-03,1.994026e-05
1.555000e-10,-2.000000e-05,1.500000e-03,1.994026e-05
1.557500e-10,-2.000000e-05,1.500000e-03,1.994026e-05
1.560000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.562500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.565000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.567500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.570000e-10,-2.000000e-05,1.500000e-03,1.994029e-05
1.572500e-10,-2.000000e-05,1.500000e-03,1.994029e-05
1.575000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.577500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.580000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.582500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.585000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.587500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.590000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.592500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.595000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.597500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.600000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.602500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.605000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.607500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.610000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.612500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.615000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.617500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.620000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.622500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.625000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.627500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.630000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.632500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.635000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.637500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.640000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.642500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.645000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.647500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.650000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.652500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.655000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.657500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.660000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.662500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.665000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.667500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.670000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.672500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.675000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.677500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.680000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.682500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.685000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.687500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.690000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.692500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.695000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.697500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.700000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.702500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.705000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.707500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.710000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.712500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.715000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.717500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.720000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.722500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.725000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.727500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.730000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.732500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.735000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.737500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.740000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.742500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.745000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.747500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.750000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.752500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.755000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.757500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.760000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.762500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.765000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.767500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.770000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.772500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.775000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.777500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.780000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.782500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.785000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.787500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.790000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.792500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.795000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.797500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.800000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.802500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.805000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.807500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.810000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.812500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.815000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.817500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.820000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.822500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.825000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.827500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.830000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.832500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.835000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.837500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.840000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.842500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.845000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.847500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.850000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.852500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.855000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.857500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.860000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.862500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.865000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.867500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.870000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.872500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.875000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.877500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.880000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.882500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.885000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.887500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.890000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.892500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.895000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.897500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.900000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.902500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.905000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.907500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.910000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.912500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.915000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.917500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.920000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.922500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.925000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.927500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.930000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.932500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.935000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.937500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.940000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.942500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.945000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.947500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.950000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.952500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.955000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.957500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.960000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.962500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.965000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.967500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.970000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.972500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.975000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.977500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.980000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.982500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
1.985000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.987500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.990000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.992500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.995000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
1.997500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.000000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.002500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.005000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.007500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.010000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.012500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.015000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.017500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
2.020000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
2.022500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
2.025000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
2.027500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
2.030000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.032500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.035000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.037500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.040000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.042500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.045000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.047500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.050000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.052500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
2.055000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
2.057500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
2.060000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
2.062500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.065000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.067500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.070000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.072500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.075000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.077500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.080000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.082500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.085000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.087500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
2.090000e-10,-2.000000e-05,1.500000e-03,1.994027e-05
2.092500e-10,-2.000000e-05,1.500000e-03,1.994027e-05
2.095000e-10,-2.000000e-05,1.500000e-03,1.994028e-05
2.097500e-10,-2.000000e-05,1.500000e-03,1.994028e-05
