time,"I(IIN)","I(IXIN)","I(LOUT)","P(B1|X1)","P(B2|X1)"
3.060000e-12,1.224000e-05,0.000000e+00,8.555016e-07,-6.838303e-02,6.838303e-02
3.070000e-12,1.228000e-05,0.000000e+00,8.584647e-07,-6.862504e-02,6.862504e-02
3.080000e-12,1.232000e-05,0.000000e+00,8.614291e-07,-6.886720e-02,6.886720e-02
3.090000e-12,1.236000e-05,0.000000e+00,8.643949e-07,-6.910951e-02,6.910951e-02
3.100000e-12,1.240000e-05,0.000000e+00,8.673620e-07,-6.935198e-02,6.935198e-02
3.110000e-12,1.244000e-05,0.000000e+00,8.703306e-07,-6.959460e-02,6.959460e-02
3.120000e-12,1.248000e-05,0.000000e+00,8.733006e-07,-6.983738e-02,6.983738e-02
3.130000e-12,1.252000e-05,0.000000e+00,8.762721e-07,-7.008032e-02,7.008032e-02
3.140000e-12,1.256000e-05,0.000000e+00,8.792450e-07,-7.032343e-02,7.032343e-02
3.150000e-12,1.260000e-05,0.000000e+00,8.822194e-07,-7.056670e-02,7.056670e-02
3.160000e-12,1.264000e-05,0.000000e+00,8.851954e-07,-7.081014e-02,7.081014e-02
3.170000e-12,1.268000e-05,0.000000e+00,8.881729e-07,-7.105375e-02,7.105375e-02
3.180000e-12,1.272000e-05,0.000000e+00,8.911519e-07,-7.129753e-02,7.129753e-02
3.190000e-12,1.276000e-05,0.000000e+00,8.941325e-07,-7.154148e-02,7.154148e-02
3.200000e-12,1.280000e-05,0.000000e+00,8.971146e-07,-7.178560e-02,7.178560e-02
3.210000e-12,1.284000e-05,0.000000e+00,9.000983e-07,-7.202990e-02,7.202990e-02
3.220000e-12,1.288000e-05,0.000000e+00,9.030836e-07,-7.227438e-02,7.227438e-02
3.230000e-12,1.292000e-05,0.000000e+00,9.060705e-07,-7.251903e-02,7.251903e-02
3.240000e-12,1.296000e-05,0.000000e+00,9.090590e-07,-7.276386e-02,7.276386e-02
3.250000e-12,1.300000e-05,0.000000e+00,9.120491e-07,-7.300887e-02,7.300887e-02
3.260000e-12,1.304000e-05,0.000000e+00,9.150408e-07,-7.325405e-02,7.325405e-02
3.270000e-12,1.308000e-05,0.000000e+00,9.180341e-07,-7.349942e-02,7.349942e-02
3.280000e-12,1.312000e-05,0.000000e+00,9.210291e-07,-7.374496e-02,7.374496e-02
3.290000e-12,1.316000e-05,0.000000e+00,9.240256e-07,-7.399068e-02,7.399068e-02
3.300000e-12,1.320000e-05,0.000000e+00,9.270238e-07,-7.423658e-02,7.423658e-02
3.310000e-12,1.324000e-05,0.000000e+00,9.300236e-07,-7.448267e-02,7.448267e-02
3.320000e-12,1.328000e-05,0.000000e+00,9.330250e-07,-7.472893e-02,7.472893e-02
3.330000e-12,1.332000e-05,0.000000e+00,9.360281e-07,-7.497537e-02,7.497537e-02
3.340000e-12,1.336000e-05,0.000000e+00,9.390327e-07,-7.522199e-02,7.522199e-02
3.350000e-12,1.340000e-05,0.000000e+00,9.420389e-07,-7.546878e-02,7.546878e-02
3.360000e-12,1.344000e-05,0.000000e+00,9.450468e-07,-7.571576e-02,7.571576e-02
3.370000e-12,1.348000e-05,0.000000e+00,9.480563e-07,-7.596291e-02,7.596291e-02
3.380000e-12,1.352000e-05,0.000000e+00,9.510673e-07,-7.621024e-02,7.621024e-02
3.390000e-12,1.356000e-05,0.000000e+00,9.540799e-07,-7.645774e-02,7.645774e-02
3.400000e-12,1.360000e-05,0.000000e+00,9.570941e-07,-7.670542e-02,7.670542e-02
3.410000e-12,1.364000e-05,0.000000e+00,9.601099e-07,-7.695327e-02,7.695327e-02
3.420000e-12,1.368000e-05,0.000000e+00,9.631272e-07,-7.720129e-02,7.720129e-02
3.430000e-12,1.372000e-05,0.000000e+00,9.661461e-07,-7.744949e-02,7.744949e-02
3.440000e-12,1.376000e-05,0.000000e+00,9.691665e-07,-7.769785e-02,7.769785e-02
3.450000e-12,1.380000e-05,0.000000e+00,9.721884e-07,-7.794638e-02,7.794638e-02
3.460000e-12,1.384000e-05,0.000000e+00,9.752118e-07,-7.819508e-02,7.819508e-02
3.470000e-12,1.388000e-05,0.000000e+00,9.782368e-07,-7.844395e-02,7.844395e-02
3.480000e-12,1.392000e-05,0.000000e+00,9.812632e-07,-7.869298e-02,7.869298e-02
3.490000e-12,1.396000e-05,0.000000e+00,9.842911e-07,-7.894217e-02,7.894217e-02
3.500000e-12,1.400000e-05,0.000000e+00,9.873204e-07,-7.919153e-02,7.919153e-02
3.510000e-12,1.404000e-05,0.000000e+00,9.903512e-07,-7.944104e-02,7.944104e-02
3.520000e-12,1.408000e-05,0.000000e+00,9.933833e-07,-7.969071e-02,7.969071e-02
3.530000e-12,1.412000e-05,0.000000e+00,9.964169e-07,-7.994053e-02,7.994053e-02
3.540000e-12,1.416000e-05,0.000000e+00,9.994519e-07,-8.019051e-02,8.019051e-02
3.550000e-12,1.420000e-05,0.000000e+00,1.002488e-06,-8.044064e-02,8.044064e-02
3.560000e-12,1.424000e-05,0.000000e+00,1.005526e-06,-8.069093e-02,8.069093e-02
3.570000e-12,1.428000e-05,0.000000e+00,1.008565e-06,-8.094135e-02,8.094135e-02
3.580000e-12,1.432000e-05,0.000000e+00,1.011605e-06,-8.119193e-02,8.119193e-02
3.590000e-12,1.436000e-05,0.000000e+00,1.014647e-06,-8.144264e-02,8.144264e-02
3.600000e-12,1.440000e-05,0.000000e+00,1.017690e-06,-8.169350e-02,8.169350e-02
3.610000e-12,1.444000e-05,0.000000e+00,1.020734e-06,-8.194450e-02,8.194450e-02
3.620000e-12,1.448000e-05,0.000000e+00,1.023779e-06,-8.219564e-02,8.219564e-02
3.630000e-12,1.452000e-05,0.000000e+00,1.026826e-06,-8.244690e-02,8.244690e-02
3.640000e-12,1.456000e-05,0.000000e+00,1.029874e-06,-8.269830e-02,8.269830e-02
3.650000e-12,1.460000e-05,0.000000e+00,1.032923e-06,-8.294984e-02,8.294984e-02
3.660000e-12,1.464000e-05,0.000000e+00,1.035973e-06,-8.320149e-02,8.320149e-02
3.670000e-12,1.468000e-05,0.000000e+00,1.039024e-06,-8.345328e-02,8.345328e-02
3.680000e-12,1.472000e-05,0.000000e+00,1.042077e-06,-8.370518e-02,8.370518e-02
3.690000e-12,1.476000e-05,0.000000e+00,1.045130e-06,-8.395721e-02,8.395721e-02
3.700000e-12,1.480000e-05,0.000000e+00,1.048185e-06,-8.420935e-02,8.420935e-02
3.710000e-12,1.484000e-05,0.000000e+00,1.051240e-06,-8.446161e-02,8.446161e-02
3.720000e-12,1.488000e-05,0.000000e+00,1.054297e-06,-8.471398e-02,8.471398e-02
3.730000e-12,1.492000e-05,0.000000e+00,1.057354e-06,-8.496646e-02,8.496646e-02
3.740000e-12,1.496000e-05,0.000000e+00,1.060413e-06,-8.521905e-02,8.521905e-02
3.750000e-12,1.500000e-05,0.000000e+00,1.063472e-06,-8.547175e-02,8.547175e-02
3.760000e-12,1.504000e-05,0.000000e+00,1.066533e-06,-8.572454e-02,8.572454e-02
3.770000e-12,1.508000e-05,0.000000e+00,1.069594e-06,-8.597744e-02,8.597744e-02
3.780000e-12,1.512000e-05,0.000000e+00,1.072656e-06,-8.623044e-02,8.623044e-02
3.790000e-12,1.516000e-05,0.000000e+00,1.075719e-06,-8.648353e-02,8.648353e-02
3.800000e-12,1.520000e-05,0.000000e+00,1.078783e-06,-8.673671e-02,8.673671e-02
3.810000e-12,1.524000e-05,0.000000e+00,1.081848e-06,-8.698998e-02,8.698998e-02
3.820000e-12,1.528000e-05,0.000000e+00,1.084913e-06,-8.724334e-02,8.724334e-02
3.830000e-12,1.532000e-05,0.000000e+00,1.087979e-06,-8.749678e-02,8.749678e-02
3.840000e-12,1.536000e-05,0.000000e+00,1.091046e-06,-8.775031e-02,8.775031e-02
3.850000e-12,1.540000e-05,0.000000e+00,1.094114e-06,-8.800392e-02,8.800392e-02
3.860000e-12,1.544000e-05,0.000000e+00,1.097183e-06,-8.825760e-02,8.825760e-02
3.870000e-12,1.548000e-05,0.000000e+00,1.100252e-06,-8.851136e-02,8.851136e-02
3.880000e-12,1.552000e-05,0.000000e+00,1.103321e-06,-8.876519e-02,8.876519e-02
3.890000e-12,1.556000e-05,0.000000e+00,1.106392e-06,-8.901908e-02,8.901908e-02
3.900000e-12,1.560000e-05,0.000000e+00,1.109463e-06,-8.927305e-02,8.927305e-02
3.910000e-12,1.564000e-05,0.000000e+00,1.112534e-06,-8.952708e-02,8.952708e-02
3.920000e-12,1.568000e-05,0.000000e+00,1.115606e-06,-8.978118e-02,8.978118e-02
3.930000e-12,1.572000e-05,0.000000e+00,1.118679e-06,-9.003533e-02,9.003533e-02
3.940000e-12,1.576000e-05,0.000000e+00,1.121752e-06,-9.028954e-02,9.028954e-02
3.950000e-12,1.580000e-05,0.000000e+00,1.124826e-06,-9.054381e-02,9.054381e-02
3.960000e-12,1.584000e-05,0.000000e+00,1.127900e-06,-9.079812e-02,9.079812e-02
3.970000e-12,1.588000e-05,0.000000e+00,1.130975e-06,-9.105249e-02,9.105249e-02
3.980000e-12,1.592000e-05,0.000000e+00,1.134050e-06,-9.130691e-02,9.130691e-02
3.990000e-12,1.596000e-05,0.000000e+00,1.137125e-06,-9.156137e-02,9.156137e-02
4.000000e-12,1.600000e-05,0.000000e+00,1.140201e-06,-9.181587e-02,9.181587e-02
4.010000e-12,1.604000e-05,0.000000e+00,1.143277e-06,-9.207042e-02,9.207042e-02
4.020000e-12,1.608000e-05,0.000000e+00,1.146354e-06,-9.232500e-02,9.232500e-02
4.030000e-12,1.612000e-05,0.000000e+00,1.149430e-06,-9.257963e-02,9.257963e-02
4.040000e-12,1.616000e-05,0.000000e+00,1.152508e-06,-9.283428e-02,9.283428e-02
4.050000e-12,1.620000e-05,0.000000e+00,1.155585e-06,-9.308897e-02,9.308897e-02
4.060000e-12,1.624000e-05,0.000000e+00,1.158663e-06,-9.334369e-02,9.334369e-02
4.070000e-12,1.628000e-05,0.000000e+00,1.161741e-06,-9.359843e-02,9.359843e-02
4.080000e-12,1.632000e-05,0.000000e+00,1.164819e-06,-9.385321e-02,9.385321e-02
4.090000e-12,1.636000e-05,0.000000e+00,1.167897e-06,-9.410800e-02,9.410800e-02
4.100000e-12,1.640000e-05,0.000000e+00,1.170976e-06,-9.436282e-02,9.436282e-02
4.110000e-12,1.644000e-05,0.000000e+00,1.174055e-06,-9.461766e-02,9.461766e-02
4.120000e-12,1.648000e-05,0.000000e+00,1.177134e-06,-9.487251e-02,9.487251e-02
4.130000e-12,1.652000e-05,0.000000e+00,1.180213e-06,-9.512738e-02,9.512738e-02
4.140000e-12,1.656000e-05,0.000000e+00,1.183292e-06,-9.538227e-02,9.538227e-02
4.150000e-12,1.660000e-05,0.000000e+00,1.186372e-06,-9.563717e-02,9.563717e-02
4.160000e-12,1.664000e-05,0.000000e+00,1.189451e-06,-9.589208e-02,9.589208e-02
4.170000e-12,1.668000e-05,0.000000e+00,1.192531e-06,-9.614699e-02,9.614699e-02
4.180000e-12,1.672000e-05,0.000000e+00,1.195610e-06,-9.640192e-02,9.640192e-02
4.190000e-12,1.676000e-05,0.000000e+00,1.198690e-06,-9.665685e-02,9.665685e-02
4.200000e-12,1.680000e-05,0.000000e+00,1.201770e-06,-9.691178e-02,9.691178e-02
4.210000e-12,1.684000e-05,0.000000e+00,1.204849e-06,-9.716672e-02,9.716672e-02
4.220000e-12,1.688000e-05,0.000000e+00,1.207929e-06,-9.742165e-02,9.742165e-02
4.230000e-12,1.692000e-05,0.000000e+00,1.211009e-06,-9.767659e-02,9.767659e-02
4.240000e-12,1.696000e-05,0.000000e+00,1.214088e-06,-9.793152e-02,9.793152e-02
4.250000e-12,1.700000e-05,0.000000e+00,1.217168e-06,-9.818645e-02,9.818645e-02
4.260000e-12,1.704000e-05,0.000000e+00,1.220248e-06,-9.844137e-02,9.844137e-02
4.270000e-12,1.708000e-05,0.000000e+00,1.223327e-06,-9.869629e-02,9.869629e-02
4.280000e-12,1.712000e-05,0.000000e+00,1.226407e-06,-9.895119e-02,9.895119e-02
4.290000e-12,1.716000e-05,0.000000e+00,1.229486e-06,-9.920609e-02,9.920609e-02
4.300000e-12,1.720000e-05,0.000000e+00,1.232565e-06,-9.946098e-02,9.946098e-02
4.310000e-12,1.724000e-05,0.000000e+00,1.235644e-06,-9.971585e-02,9.971585e-02
4.320000e-12,1.728000e-05,0.000000e+00,1.238724e-06,-9.997072e-02,9.997072e-02
4.330000e-12,1.732000e-05,0.000000e+00,1.241802e-06,-1.002256e-01,1.002256e-01
4.340000e-12,1.736000e-05,0.000000e+00,1.244881e-06,-1.004804e-01,1.004804e-01
4.350000e-12,1.740000e-05,0.000000e+00,1.247960e-06,-1.007352e-01,1.007352e-01
4.360000e-12,1.744000e-05,0.000000e+00,1.251038e-06,-1.009900e-01,1.009900e-01
4.370000e-12,1.748000e-05,0.000000e+00,1.254117e-06,-1.012448e-01,1.012448e-01
4.380000e-12,1.752000e-05,0.000000e+00,1.257195e-06,-1.014995e-01,1.014995e-01
4.390000e-12,1.756000e-05,0.000000e+00,1.260273e-06,-1.017543e-01,1.017543e-01
4.400000e-12,1.760000e-05,0.000000e+00,1.263350e-06,-1.020090e-01,1.020090e-01
4.410000e-12,1.764000e-05,0.000000e+00,1.266428e-06,-1.022637e-01,1.022637e-01
4.420000e-12,1.768000e-05,0.000000e+00,1.269505e-06,-1.025184e-01,1.025184e-01
4.430000e-12,1.772000e-05,0.000000e+00,1.272582e-06,-1.027730e-01,1.027730e-01
4.440000e-12,1.776000e-05,0.000000e+00,1.275659e-06,-1.030276e-01,1.030276e-01
4.450000e-12,1.780000e-05,0.000000e+00,1.278736e-06,-1.032822e-01,1.032822e-01
4.460000e-12,1.784000e-05,0.000000e+00,1.281812e-06,-1.035368e-01,1.035368e-01
4.470000e-12,1.788000e-05,0.000000e+00,1.284888e-06,-1.037913e-01,1.037913e-01
4.480000e-12,1.792000e-05,0.000000e+00,1.287964e-06,-1.040458e-01,1.040458e-01
4.490000e-12,1.796000e-05,0.000000e+00,1.291040e-06,-1.043003e-01,1.043003e-01
4.500000e-12,1.800000e-05,0.000000e+00,1.294115e-06,-1.045548e-01,1.045548e-01
4.510000e-12,1.804000e-05,0.000000e+00,1.297190e-06,-1.048092e-01,1.048092e-01
4.520000e-12,1.808000e-05,0.000000e+00,1.300265e-06,-1.050636e-01,1.050636e-01
4.530000e-12,1.812000e-05,0.000000e+00,1.303339e-06,-1.053179e-01,1.053179e-01
4.540000e-12,1.816000e-05,0.000000e+00,1.306414e-06,-1.055723e-01,1.055723e-01
4.550000e-12,1.820000e-05,0.000000e+00,1.309488e-06,-1.058266e-01,1.058266e-01
4.560000e-12,1.824000e-05,0.000000e+00,1.312561e-06,-1.060808e-01,1.060808e-01
4.570000e-12,1.828000e-05,0.000000e+00,1.315635e-06,-1.063351e-01,1.063351e-01
4.580000e-12,1.832000e-05,0.000000e+00,1.318708e-06,-1.065893e-01,1.065893e-01
4.590000e-12,1.836000e-05,0.000000e+00,1.321781e-06,-1.068435e-01,1.068435e-01
4.600000e-12,1.840000e-05,0.000000e+00,1.324853e-06,-1.070976e-01,1.070976e-01
4.610000e-12,1.844000e-05,0.000000e+00,1.327925e-06,-1.073517e-01,1.073517e-01
4.620000e-12,1.848000e-05,0.000000e+00,1.330997e-06,-1.076058e-01,1.076058e-01
4.630000e-12,1.852000e-05,0.000000e+00,1.334069e-06,-1.078598e-01,1.078598e-01
4.640000e-12,1.856000e-05,0.000000e+00,1.337140e-06,-1.081138e-01,1.081138e-01
4.650000e-12,1.860000e-05,0.000000e+00,1.340211e-06,-1.083678e-01,1.083678e-01
4.660000e-12,1.864000e-05,0.000000e+00,1.343282e-06,-1.086217e-01,1.086217e-01
4.670000e-12,1.868000e-05,0.000000e+00,1.346352e-06,-1.088756e-01,1.088756e-01
4.680000e-12,1.872000e-05,0.000000e+00,1.349422e-06,-1.091295e-01,1.091295e-01
4.690000e-12,1.876000e-05,0.000000e+00,1.352492e-06,-1.093833e-01,1.093833e-01
4.700000e-12,1.880000e-05,0.000000e+00,1.355561e-06,-1.096371e-01,1.096371e-01
4.710000e-12,1.884000e-05,0.000000e+00,1.358631e-06,-1.098909e-01,1.098909e-01
4.720000e-12,1.888000e-05,0.000000e+00,1.361699e-06,-1.101446e-01,1.101446e-01
4.730000e-12,1.892000e-05,0.000000e+00,1.364768e-06,-1.103983e-01,1.103983e-01
4.740000e-12,1.896000e-05,0.000000e+00,1.367836e-06,-1.106520e-01,1.106520e-01
4.750000e-12,1.900000e-05,0.000000e+00,1.370904e-06,-1.109056e-01,1.109056e-01
4.760000e-12,1.904000e-05,0.000000e+00,1.373972e-06,-1.111592e-01,1.111592e-01
4.770000e-12,1.908000e-05,0.000000e+00,1.377039e-06,-1.114127e-01,1.114127e-01
4.780000e-12,1.912000e-05,0.000000e+00,1.380106e-06,-1.116663e-01,1.116663e-01
4.790000e-12,1.916000e-05,0.000000e+00,1.383173e-06,-1.119198e-01,1.119198e-01
4.800000e-12,1.920000e-05,0.000000e+00,1.386239e-06,-1.121732e-01,1.121732e-01
4.810000e-12,1.924000e-05,0.000000e+00,1.389305e-06,-1.124267e-01,1.124267e-01
4.820000e-12,1.928000e-05,0.000000e+00,1.392371e-06,-1.126801e-01,1.126801e-01
4.830000e-12,1.932000e-05,0.000000e+00,1.395437e-06,-1.129334e-01,1.129334e-01
4.840000e-12,1.936000e-05,0.000000e+00,1.398502e-06,-1.131868e-01,1.131868e-01
4.850000e-12,1.940000e-05,0.000000e+00,1.401567e-06,-1.134401e-01,1.134401e-01
4.860000e-12,1.944000e-05,0.000000e+00,1.404631e-06,-1.136933e-01,1.136933e-01
4.870000e-12,1.948000e-05,0.000000e+00,1.407696e-06,-1.139466e-01,1.139466e-01
4.880000e-12,1.952000e-05,0.000000e+00,1.410760e-06,-1.141998e-01,1.141998e-01
4.890000e-12,1.956000e-05,0.000000e+00,1.413824e-06,-1.144529e-01,1.144529e-01
4.900000e-12,1.960000e-05,0.000000e+00,1.416887e-06,-1.147061e-01,1.147061e-01
4.910000e-12,1.964000e-05,0.000000e+00,1.419951e-06,-1.149592e-01,1.149592e-01
4.920000e-12,1.968000e-05,0.000000e+00,1.423014e-06,-1.152123e-01,1.152123e-01
4.930000e-12,1.972000e-05,0.000000e+00,1.426076e-06,-1.154654e-01,1.154654e-01
4.940000e-12,1.976000e-05,0.000000e+00,1.429139e-06,-1.157184e-01,1.157184e-01
4.950000e-12,1.980000e-05,0.000000e+00,1.432201e-06,-1.159714e-01,1.159714e-01
4.960000e-12,1.984000e-05,0.000000e+00,1.435263e-06,-1.162244e-01,1.162244e-01
4.970000e-12,1.988000e-05,0.000000e+00,1.438325e-06,-1.164773e-01,1.164773e-01
4.980000e-12,1.992000e-05,0.000000e+00,1.441387e-06,-1.167303e-01,1.167303e-01
4.990000e-12,1.996000e-05,0.000000e+00,1.444448e-06,-1.169832e-01,1.169832e-01
5.000000e-12,2.000000e-05,0.000000e+00,1.447509e-06,-1.172360e-01,1.172360e-01
5.010000e-12,2.000000e-05,0.000000e+00,1.449791e-06,-1.174888e-01,1.174888e-01
5.020000e-12,2.000000e-05,0.000000e+00,1.452070e-06,-1.177414e-01,1.177414e-01
5.030000e-12,2.000000e-05,0.000000e+00,1.454347e-06,-1.179936e-01,1.179936e-01
5.040000e-12,2.000000e-05,0.000000e+00,1.456619e-06,-1.182454e-01,1.182454e-01
5.050000e-12,2.000000e-05,0.000000e+00,1.458885e-06,-1.184965e-01,1.184965e-01
5.060000e-12,2.000000e-05,0.000000e+00,1.461145e-06,-1.187469e-01,1.187469e-01
5.070000e-12,2.000000e-05,0.000000e+00,1.463396e-06,-1.189963e-01,1.189963e-01
5.080000e-12,2.000000e-05,0.000000e+00,1.465639e-06,-1.192448e-01,1.192448e-01
5.090000e-12,2.000000e-05,0.000000e+00,1.467870e-06,-1.194920e-01,1.194920e-01
5.100000e-12,2.000000e-05,0.000000e+00,1.470090e-06,-1.197380e-01,1.197380e-01
5.110000e-12,2.000000e-05,0.000000e+00,1.472298e-06,-1.199826e-01,1.199826e-01
5.120000e-12,2.000000e-05,0.000000e+00,1.474491e-06,-1.202256e-01,1.202256e-01
5.130000e-12,2.000000e-05,0.000000e+00,1.476670e-06,-1.204670e-01,1.204670e-01
5.140000e-12,2.000000e-05,0.000000e+00,1.478832e-06,-1.207066e-01,1.207066e-01
5.150000e-12,2.000000e-05,0.000000e+00,1.480978e-06,-1.209444e-01,1.209444e-01
5.160000e-12,2.000000e-05,0.000000e+00,1.483106e-06,-1.211801e-01,1.211801e-01
5.170000e-12,2.000000e-05,0.000000e+00,1.485215e-06,-1.214138e-01,1.214138e-01
5.180000e-12,2.000000e-05,0.000000e+00,1.487305e-06,-1.216453e-01,1.216453e-01
5.190000e-12,2.000000e-05,0.000000e+00,1.489373e-06,-1.218746e-01,1.218746e-01
5.200000e-12,2.000000e-05,0.000000e+00,1.491421e-06,-1.221014e-01,1.221014e-01
5.210000e-12,2.000000e-05,0.000000e+00,1.493446e-06,-1.223258e-01,1.223258e-01
5.220000e-12,2.000000e-05,0.000000e+00,1.495449e-06,-1.225477e-01,1.225477e-01
5.230000e-12,2.000000e-05,0.000000e+00,1.497427e-06,-1.227669e-01,1.227669e-01
5.240000e-12,2.000000e-05,0.000000e+00,1.499382e-06,-1.229835e-01,1.229835e-01
5.250000e-12,2.000000e-05,0.000000e+00,1.501311e-06,-1.231972e-01,1.231972e-01
5.260000e-12,2.000000e-05,0.000000e+00,1.503215e-06,-1.234082e-01,1.234082e-01
5.270000e-12,2.000000e-05,0.000000e+00,1.505092e-06,-1.236162e-01,1.236162e-01
5.280000e-12,2.000000e-05,0.000000e+00,1.506942e-06,-1.238212e-01,1.238212e-01
5.290000e-12,2.000000e-05,0.000000e+00,1.508765e-06,-1.240231e-01,1.240231e-01
5.300000e-12,2.000000e-05,0.000000e+00,1.510560e-06,-1.242220e-01,1.242220e-01
5.310000e-12,2.000000e-05,0.000000e+00,1.512326e-06,-1.244177e-01,1.244177e-01
5.320000e-12,2.000000e-05,0.000000e+00,1.514063e-06,-1.246102e-01,1.246102e-01
5.330000e-12,2.000000e-05,0.000000e+00,1.515771e-06,-1.247995e-01,1.247995e-01
5.340000e-12,2.000000e-05,0.000000e+00,1.517450e-06,-1.249854e-01,1.249854e-01
5.350000e-12,2.000000e-05,0.000000e+00,1.519097e-06,-1.251680e-01,1.251680e-01
5.360000e-12,2.000000e-05,0.000000e+00,1.520715e-06,-1.253472e-01,1.253472e-01
5.370000e-12,2.000000e-05,0.000000e+00,1.522301e-06,-1.255229e-01,1.255229e-01
5.380000e-12,2.000000e-05,0.000000e+00,1.523856e-06,-1.256952e-01,1.256952e-01
5.390000e-12,2.000000e-05,0.000000e+00,1.525380e-06,-1.258640e-01,1.258640e-01
5.400000e-12,2.000000e-05,0.000000e+00,1.526871e-06,-1.260293e-01,1.260293e-01
5.410000e-12,2.000000e-05,0.000000e+00,1.528331e-06,-1.261911e-01,1.261911e-01
5.420000e-12,2.000000e-05,0.000000e+00,1.529759e-06,-1.263492e-01,1.263492e-01
5.430000e-12,2.000000e-05,0.000000e+00,1.531154e-06,-1.265038e-01,1.265038e-01
5.440000e-12,2.000000e-05,0.000000e+00,1.532516e-06,-1.266548e-01,1.266548e-01
5.450000e-12,2.000000e-05,0.000000e+00,1.533846e-06,-1.268021e-01,1.268021e-01
5.460000e-12,2.000000e-05,0.000000e+00,1.535143e-06,-1.269458e-01,1.269458e-01
5.470000e-12,2.000000e-05,0.000000e+00,1.536407e-06,-1.270859e-01,1.270859e-01
5.480000e-12,2.000000e-05,0.000000e+00,1.537638e-06,-1.272223e-01,1.272223e-01
5.490000e-12,2.000000e-05,0.000000e+00,1.538837e-06,-1.273551e-01,1.273551e-01
5.500000e-12,2.000000e-05,0.000000e+00,1.540002e-06,-1.274841e-01,1.274841e-01
5.510000e-12,2.000000e-05,0.000000e+00,1.541133e-06,-1.276096e-01,1.276096e-01
5.520000e-12,2.000000e-05,0.000000e+00,1.542232e-06,-1.277313e-01,1.277313e-01
5.530000e-12,2.000000e-05,0.000000e+00,1.543298e-06,-1.278494e-01,1.278494e-01
5.540000e-12,2.000000e-05,0.000000e+00,1.544331e-06,-1.279639e-01,1.279639e-01
5.550000e-12,2.000000e-05,0.000000e+00,1.545331e-06,-1.280747e-01,1.280747e-01
5.560000e-12,2.000000e-05,0.000000e+00,1.546298e-06,-1.281818e-01,1.281818e-01
5.570000e-12,2.000000e-05,0.000000e+00,1.547233e-06,-1.282854e-01,1.282854e-01
5.580000e-12,2.000000e-05,0.000000e+00,1.548135e-06,-1.283853e-01,1.283853e-01
5.590000e-12,2.000000e-05,0.000000e+00,1.549004e-06,-1.284816e-01,1.284816e-01
5.600000e-12,2.000000e-05,0.000000e+00,1.549842e-06,-1.285744e-01,1.285744e-01
5.610000e-12,2.000000e-05,0.000000e+00,1.550647e-06,-1.286636e-01,1.286636e-01
5.620000e-12,2.000000e-05,0.000000e+00,1.551420e-06,-1.287493e-01,1.287493e-01
5.630000e-12,2.000000e-05,0.000000e+00,1.552162e-06,-1.288315e-01,1.288315e-01
5.640000e-12,2.000000e-05,0.000000e+00,1.552872e-06,-1.289102e-01,1.289102e-01
5.650000e-12,2.000000e-05,0.000000e+00,1.553551e-06,-1.289854e-01,1.289854e-01
5.660000e-12,2.000000e-05,0.000000e+00,1.554199e-06,-1.290572e-01,1.290572e-01
5.670000e-12,2.000000e-05,0.000000e+00,1.554816e-06,-1.291256e-01,1.291256e-01
5.680000e-12,2.000000e-05,0.000000e+00,1.555403e-06,-1.291906e-01,1.291906e-01
